id,realtionship_status,industry,genre,targeted_sex,average_runtime(minutes_per_week),airtime,airlocation,ratings,expensive,money_back_guarantee,netgain
7863,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,High,No,1
452,Married-civ-spouse,Other,Comedy,Female,35,Primetime,United-States,0.027464672000000002,Low,Yes,0
22334,Married-civ-spouse,Pharma,Drama,Male,40,Primetime,South,0.027464672000000002,High,Yes,0
24606,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,High,No,1
8419,Divorced,Entertainment,Comedy,Male,60,Primetime,United-States,0.027464672000000002,Low,Yes,1
30796,Never-married,Political,Direct,Male,35,Morning,United-States,0.027464672000000002,Low,No,0
7814,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,1
21950,Never-married,Political,Comedy,Male,38,Primetime,United-States,0.027464672000000002,High,Yes,0
3652,Never-married,Political,Comedy,Male,15,Morning,United-States,0.027464672000000002,Low,Yes,0
29042,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,High,No,0
11568,Married-civ-spouse,Pharma,Comedy,Male,42,Primetime,United-States,0.027464672000000002,Medium,Yes,1
5188,Never-married,Political,Comedy,Female,15,Morning,United-States,0.027464672000000002,High,No,0
7472,Married-civ-spouse,Other,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
24203,Never-married,Political,Comedy,Female,20,Morning,United-States,0.027464672000000002,Low,No,0
32353,Married-civ-spouse,Pharma,Comedy,Male,35,Primetime,United-States,0.027464672000000002,Low,Yes,0
7521,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,High,No,1
25157,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.054977972,Low,Yes,0
29797,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
4784,Married-civ-spouse,Pharma,Comedy,Male,38,Primetime,United-States,0.027464672000000002,Medium,No,0
31096,Never-married,Auto,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Low,No,0
26320,Never-married,Auto,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,Yes,0
21822,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,High,Yes,0
9469,Never-married,Political,Comedy,Male,30,Morning,United-States,0.027464672000000002,Low,Yes,0
8315,Never-married,Auto,Drama,Female,45,Primetime,Philippines,0.027464672000000002,High,No,0
18093,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Medium,No,1
21202,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
21087,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
21980,Married-civ-spouse,Pharma,Comedy,Male,65,Primetime,United-States,0.027464672000000002,Low,No,0
30203,Never-married,Auto,Comedy,Male,45,Morning,United-States,0.027464672000000002,High,Yes,0
19361,Never-married,Political,Comedy,Male,60,Morning,United-States,0.027464672000000002,High,Yes,0
22214,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Low,Yes,0
4579,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,No,0
14540,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
9694,Married-civ-spouse,Pharma,Comedy,Male,20,Daytime,United-States,0.027464672000000002,High,No,0
23971,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672000000002,High,No,1
792,Married-civ-spouse,Pharma,Comedy,Male,42,Primetime,United-States,0.102233936,High,Yes,1
28935,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,0
10413,Never-married,Political,Comedy,Male,50,Morning,United-States,0.027464672000000002,Low,Yes,0
20940,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
30215,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,High,No,0
7956,Married-civ-spouse,Other,Direct,Female,30,Morning,United-States,0.027464672000000002,High,Yes,0
25967,Never-married,Entertainment,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,No,0
1918,Divorced,Auto,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,No,0
3085,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
4088,Married-civ-spouse,Other,Comedy,Female,20,Primetime,United-States,0.027464672000000002,Low,No,0
7358,Divorced,Entertainment,Infomercial,Female,32,Primetime,United-States,0.027464672000000002,Low,Yes,0
13704,Married-civ-spouse,Pharma,Comedy,Male,30,Primetime,United-States,0.027464672000000002,Low,Yes,1
9388,Married-civ-spouse,Pharma,Comedy,Male,25,Primetime,United-States,0.027464672000000002,Low,Yes,0
9360,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
98,Never-married,ClassAction,Comedy,Male,7,Morning,United-States,0.027464672000000002,Low,Yes,0
588,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,Yes,1
28462,Never-married,Auto,Comedy,Male,60,Morning,United-States,0.027464672000000002,Low,Yes,0
22654,Never-married,Entertainment,Infomercial,Female,40,Primetime,United-States,0.027464672000000002,Medium,No,0
20238,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,Mexico,0.060638184000000005,Low,Yes,0
14512,Never-married,Political,Comedy,Male,35,Primetime,United-States,0.027464672000000002,Low,No,0
26006,Married-civ-spouse,Pharma,Comedy,Male,56,Primetime,United-States,0.027464672000000002,High,No,1
11657,Married-civ-spouse,Other,Comedy,Female,20,Primetime,United-States,0.027464672000000002,High,No,0
11829,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,Poland,0.057973410999999996,High,Yes,0
19606,Never-married,Auto,Comedy,Female,30,Morning,United-States,0.027464672000000002,Low,No,0
7199,Married-civ-spouse,Pharma,Drama,Male,40,Primetime,South,0.027464672000000002,High,Yes,1
15903,Never-married,Political,Infomercial,Male,40,Morning,United-States,0.027464672000000002,Medium,No,0
24025,Married-civ-spouse,Other,Comedy,Female,36,Primetime,United-States,0.027464672000000002,High,Yes,0
5448,Never-married,Entertainment,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Low,No,0
15643,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672000000002,Low,Yes,0
22607,Never-married,ClassAction,Comedy,Female,40,Primetime,International,0.027464672000000002,Low,Yes,0
19597,Married-civ-spouse,Pharma,Comedy,Male,42,Primetime,United-States,0.027464672000000002,Low,Yes,0
12196,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,No,0
27339,Married-civ-spouse,Other,Comedy,Female,27,Morning,United-States,0.027464672000000002,Low,Yes,0
6958,Divorced,Entertainment,Infomercial,Female,45,Primetime,United-States,0.027464672000000002,Medium,No,0
28460,Never-married,Entertainment,Infomercial,Female,40,Morning,International,0.027464672000000002,Low,Yes,0
23529,Widowed,Political,Comedy,Female,40,Primetime,United-States,0.027464672000000002,High,No,0
13398,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
13102,Never-married,ClassAction,Comedy,Male,40,Morning,Mexico,0.027464672000000002,Low,Yes,0
23475,Never-married,Political,Infomercial,Female,40,Morning,United-States,0.027464672000000002,High,No,0
16771,Never-married,Political,Comedy,Male,40,Morning,France,0.027464672000000002,Low,Yes,0
29677,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Medium,No,0
24256,Never-married,Political,Infomercial,Male,40,Morning,United-States,0.027464672000000002,High,No,0
21730,Married-spouse-absent,Entertainment,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,No,0
19460,Married-civ-spouse,Other,Comedy,Female,32,Primetime,United-States,0.027464672000000002,Medium,No,1
9524,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,Yes,1
6853,Never-married,Auto,Infomercial,Male,45,Primetime,United-States,0.027464672000000002,Medium,No,0
6597,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,0
23860,Divorced,Entertainment,Comedy,Female,45,Primetime,United-States,0.027464672000000002,Low,Yes,0
30985,Married-civ-spouse,Other,Comedy,Female,40,Morning,United-States,0.027464672000000002,High,Yes,0
31373,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,No,0
4393,Never-married,Auto,Comedy,Female,35,Primetime,United-States,0.027464672000000002,High,Yes,0
23858,Never-married,Political,Comedy,Female,40,Morning,Cuba,0.027464672000000002,High,No,0
8263,Never-married,Entertainment,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,No,0
20920,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,Yes,1
3320,Never-married,Political,Infomercial,Female,40,Morning,United-States,0.027464672000000002,Medium,No,0
18256,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672000000002,High,No,0
21319,Married-civ-spouse,Pharma,Comedy,Male,48,Primetime,United-States,0.027464672000000002,Medium,No,1
9700,Never-married,Auto,Comedy,Male,12,Morning,United-States,0.027464672000000002,Low,Yes,0
28001,Never-married,ClassAction,Infomercial,Male,60,Morning,United-States,0.027464672000000002,High,No,0
215,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,0
27904,Married-civ-spouse,Pharma,Other,Male,30,Primetime,Puerto-Rico,0.027464672000000002,Low,Yes,0
14443,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Medium,No,0
19477,Married-civ-spouse,Other,Direct,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
12028,Married-civ-spouse,Other,Comedy,Female,20,Morning,United-States,0.027464672000000002,High,No,1
26257,Never-married,Auto,Comedy,Male,40,Daytime,United-States,0.027464672000000002,Medium,No,0
10475,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
20624,Never-married,Political,Comedy,Male,20,Morning,United-States,0.027464672000000002,Low,Yes,0
30117,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672000000002,High,No,0
25536,Married-civ-spouse,Pharma,Drama,Male,40,Primetime,South,0.027464672000000002,Low,No,0
2583,Married-civ-spouse,Other,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,No,0
4193,Never-married,Political,Comedy,Female,38,Morning,United-States,0.048607802,High,No,0
30552,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,1
11124,Married-civ-spouse,Pharma,Comedy,Male,50,Morning,United-States,0.027464672000000002,Low,Yes,0
8374,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
8582,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,0
12019,Married-civ-spouse,Other,Comedy,Female,25,Primetime,United-States,0.027464672000000002,High,No,1
17344,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,No,0
7489,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
17687,Never-married,Auto,Comedy,Female,50,Primetime,United-States,0.027464672000000002,High,No,0
23148,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
16759,Married-spouse-absent,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,High,No,0
8123,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,Yes,0
3878,Married-civ-spouse,Other,Comedy,Female,35,Primetime,United-States,0.027464672000000002,High,No,1
24270,Never-married,Political,Infomercial,Male,35,Morning,United-States,0.027464672000000002,Low,Yes,0
32323,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
31986,Married-spouse-absent,Auto,Infomercial,Male,40,Daytime,United-States,0.027464672000000002,Low,No,0
15503,Never-married,Political,Infomercial,Male,8,Morning,United-States,0.027464672000000002,Low,Yes,0
14416,Married-civ-spouse,Other,Direct,Female,12,Primetime,United-States,0.057642745,Low,No,0
6496,Divorced,Auto,Comedy,Female,25,Primetime,United-States,0.027464672000000002,Medium,No,0
3904,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
11534,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,No,1
31352,Married-civ-spouse,Pharma,Comedy,Male,50,Morning,United-States,0.027464672000000002,Low,Yes,0
17730,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,High,Yes,1
16111,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,High,Yes,0
11632,Never-married,Political,Infomercial,Male,20,Morning,United-States,0.027464672000000002,Low,Yes,0
16536,Married-spouse-absent,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
9821,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,1
32399,Widowed,Auto,Comedy,Female,40,Daytime,United-States,0.037102593999999996,Medium,No,0
7465,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
10371,Divorced,Entertainment,Infomercial,Male,40,Primetime,United-States,0.027464672000000002,High,No,0
2370,Never-married,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,High,No,0
25932,Divorced,Auto,Comedy,Female,40,Daytime,United-States,0.027464672000000002,Low,Yes,0
11682,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,High,No,0
17295,Divorced,Auto,Comedy,Female,60,Primetime,United-States,0.048627252999999995,Low,No,0
16874,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,High,No,1
1911,Never-married,Political,Comedy,Male,50,Morning,United-States,0.027464672000000002,High,No,0
2002,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,1
15770,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,Yes,0
19919,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Medium,No,0
8148,Separated,ClassAction,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
7369,Married-civ-spouse,Pharma,Comedy,Male,60,Morning,United-States,0.027464672000000002,Low,Yes,0
823,Married-civ-spouse,Pharma,Infomercial,Male,40,Primetime,Haiti,0.027464672000000002,Low,Yes,0
11776,Widowed,Auto,Comedy,Female,35,Daytime,United-States,0.027464672000000002,Medium,No,0
14434,Widowed,Auto,Infomercial,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
8038,Never-married,Political,Comedy,Male,20,Morning,United-States,0.027464672000000002,High,No,0
19671,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,High,Yes,0
9840,Married-civ-spouse,Pharma,Other,Male,55,Primetime,United-States,0.027464672000000002,High,No,0
22773,Divorced,Auto,Comedy,Female,40,Morning,United-States,0.027464672000000002,Medium,No,0
24380,Married-civ-spouse,Pharma,Comedy,Male,25,Daytime,United-States,0.093276796,Low,Yes,1
14854,Divorced,ClassAction,Infomercial,Male,40,Morning,United-States,0.027464672000000002,High,Yes,0
8322,Married-civ-spouse,Other,Infomercial,Female,20,Morning,Jamaica,0.027464672000000002,Low,No,1
30071,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,Medium,No,0
16622,Divorced,ClassAction,Comedy,Female,60,Primetime,United-States,0.027464672000000002,Low,Yes,0
3160,Married-civ-spouse,Pharma,Comedy,Male,55,Primetime,United-States,0.027464672000000002,Low,Yes,0
9959,Never-married,Political,Infomercial,Female,25,Primetime,United-States,0.027464672000000002,Low,No,0
38,Married-civ-spouse,Pharma,Infomercial,Male,30,Primetime,Haiti,0.027464672000000002,Low,Yes,1
7598,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
682,Widowed,Auto,Comedy,Male,20,Daytime,United-States,0.027464672000000002,Low,No,0
1521,Never-married,Auto,Comedy,Female,35,Primetime,United-States,0.027464672000000002,Low,No,0
2239,Married-civ-spouse,Pharma,Comedy,Male,18,Primetime,United-States,0.027464672000000002,Medium,No,0
20281,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
22490,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,0
4643,Never-married,Auto,Comedy,Female,45,Morning,International,0.027464672000000002,Low,Yes,0
2958,Never-married,Political,Comedy,Male,45,Morning,United-States,0.027464672000000002,High,No,0
8784,Married-civ-spouse,Other,Comedy,Female,40,Morning,Mexico,0.027464672000000002,High,No,0
21231,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,International,0.065802398,Low,No,1
24351,Never-married,Political,Comedy,Female,20,Morning,United-States,0.027464672000000002,Low,No,0
1629,Divorced,Entertainment,Infomercial,Female,40,Primetime,United-States,0.027464672000000002,High,Yes,0
14894,Divorced,Entertainment,Comedy,Female,50,Primetime,United-States,0.027464672000000002,Medium,No,0
1651,Married-civ-spouse,Pharma,Comedy,Male,8,Daytime,United-States,0.027464672000000002,Medium,No,0
2493,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,1
29748,Divorced,Auto,Comedy,Male,50,Daytime,United-States,0.027464672000000002,Medium,No,0
9155,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
27452,Separated,Entertainment,Comedy,Female,41,Primetime,United-States,0.027464672000000002,High,Yes,0
28500,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,0
31304,Never-married,Political,Comedy,Female,15,Primetime,United-States,0.027464672000000002,High,Yes,0
